index,band0_finite_count,band0_allnan,band0_min,band0_max,band0_mean,band0_median,band0_std,band0_p5,band0_p95,band1_finite_count,band1_allnan,band1_min,band1_max,band1_mean,band1_median,band1_std,band1_p5,band1_p95,band2_finite_count,band2_allnan,band2_min,band2_max,band2_mean,band2_median,band2_std,band2_p5,band2_p95,band3_finite_count,band3_allnan,band3_min,band3_max,band3_mean,band3_median,band3_std,band3_p5,band3_p95,band4_finite_count,band4_allnan,band4_min,band4_max,band4_mean,band4_median,band4_std,band4_p5,band4_p95
26,1117415,False,0.005861885379999876,0.058801885694265366,0.00867261178791523,0.00820617750287056,0.0019928140100091696,0.0072851721663028,0.011631580628454687,1117415,False,0.007956407964229584,0.08551215380430222,0.020441219210624695,0.019867142662405968,0.002869657939299941,0.017842379212379456,0.02475465424358846,1117415,False,0.004946029745042324,0.05840384587645531,0.01057584211230278,0.010088511742651463,0.0022013962734490633,0.008987387362867593,0.013743303157389166,1117415,False,0.009740514680743217,0.10459724813699722,0.015805179253220558,0.01525147631764412,0.0027336198836565018,0.013638694491237401,0.01948409248143436,1117415,False,0.0018961934838443995,0.019998548552393913,0.005442146677523851,0.005028579384088516,0.0016599654918536544,0.004410456819459796,0.007913228776305917
27,1113320,False,0.005895618349313736,0.06867107003927231,0.008680603466928005,0.008139568381011486,0.002190467668697238,0.00721653935033828,0.012162824254482984,1113320,False,0.008838463574647903,0.07860833406448364,0.020480869337916374,0.019833825528621674,0.003048581536859274,0.017807723581790925,0.025440553668886427,1113320,False,0.002976803807541728,0.055043306201696396,0.010763466358184814,0.010187879204750061,0.0024330755695700645,0.009063642378896475,0.014657233096659186,1113320,False,0.010629389435052872,0.08348167687654495,0.01584509201347828,0.015197981148958206,0.0029369292315095663,0.013584872661158442,0.020299472752958538,1113320,False,0.001105909701436758,0.01999909244477749,0.005529765971004963,0.005049179308116436,0.001827086671255529,0.00442239623516798,0.008548382297158243
28,1111365,False,0.006068809889256954,0.06511262059211731,0.009003162384033203,0.008442244492471218,0.002307084621861577,0.007477999106049538,0.012484489008784294,1111365,False,0.012507949955761433,0.08277138322591782,0.021091166883707047,0.020415525883436203,0.003155286656692624,0.01832674965262413,0.026102986931800846,1111365,False,0.006785310804843903,0.0641329288482666,0.010989153757691383,0.010410833172500134,0.0024074609391391277,0.009257694520056248,0.014887248352169995,1111365,False,0.011760767549276352,0.09877801686525345,0.016284804791212082,0.015628013759851456,0.0028751122299581766,0.013973059877753258,0.020823806524276733,1111365,False,0.002176020760089159,0.019998658448457718,0.005649765953421593,0.005169992800801992,0.0018070163205265999,0.004529310017824173,0.008617231249809267
29,1114327,False,0.005837839096784592,0.05237319692969322,0.008719144389033318,0.008147292770445347,0.002250085351988673,0.007227592589333654,0.012398114055395124,1114327,False,0.009968964383006096,0.09454578161239624,0.020416731014847755,0.01975218579173088,0.0030225510708987713,0.017742431350052358,0.025532112643122665,1114327,False,0.004719345364719629,0.0494663342833519,0.010659081861376762,0.0100567527115345,0.0024675254244357347,0.008954942785203457,0.014715586602687831,1114327,False,0.010093568824231625,0.09163961559534073,0.01580490730702877,0.0151183120906353,0.0030039960984140635,0.013531132973730564,0.020526874996721733,1114327,False,0.0026215596590191126,0.019999977201223373,0.005503302440047264,0.00500181270763278,0.0018668747507035732,0.004381805332377553,0.008648225013166665
30,1108841,False,0.0059032379649579525,0.0635552927851677,0.009236964397132397,0.008635293692350388,0.0023670571390539408,0.007674881722778082,0.013097589835524559,1108841,False,0.011066178791224957,0.08341847360134125,0.02162054367363453,0.020874129608273506,0.003336209338158369,0.018793193623423576,0.027244366705417633,1108841,False,0.006951267831027508,0.05318698287010193,0.011155571788549423,0.010553361847996712,0.0024569795932620764,0.00940471887588501,0.015328345820307732,1108841,False,0.010640381835401058,0.07306122034788132,0.016654122620821,0.015968134626746178,0.00296316621825099,0.014308189041912556,0.021573089063167572,1108841,False,0.0024602077901363373,0.019999980926513672,0.00579799572005868,0.00528994295746088,0.0018767585279420018,0.004636369179934263,0.009053648449480534
31,1134170,False,0.006335446611046791,0.04293585941195488,0.008922104723751545,0.008657904341816902,0.0015360625693574548,0.007721764198504388,0.010562904551625252,1134170,False,0.01591889187693596,0.057901617139577866,0.021088264882564545,0.020717818289995193,0.0022048898972570896,0.018831352703273296,0.024117841664701704,1134170,False,0.007560158148407936,0.04906420409679413,0.010730159468948841,0.010438326746225357,0.0016829041996970773,0.009346185065805913,0.012585112731903792,1134170,False,0.010997934266924858,0.061025217175483704,0.015874316915869713,0.015528406016528606,0.002112329239025712,0.013819036912173033,0.018555635493248703,1134170,False,0.0028951794374734163,0.019997237250208855,0.005172830540686846,0.004961968399584293,0.0011685580248013139,0.0043307432206347585,0.0063666651723906405
32,1067947,False,0.0055987648665905,0.06037558242678642,0.009419945999979973,0.008628392592072487,0.002638484351336956,0.007356916973367334,0.014526697807013987,1067947,False,0.009465452283620834,0.09619844704866409,0.021645311266183853,0.0206272192299366,0.0037460988387465477,0.018423503451049327,0.029237598553299902,1067947,False,0.0024957996793091297,0.06060228869318962,0.011570796370506287,0.010617095977067947,0.003088077763095498,0.009380202926695346,0.01792132630944251,1067947,False,0.006776701658964157,0.0752003937959671,0.01691388338804245,0.01587054505944252,0.0037133542355149984,0.01407307293266058,0.02416769079864025,1067947,False,0.002346392720937729,0.01999984122812748,0.0064085060730576515,0.005655550863593817,0.0023129682522267103,0.004855058994144202,0.011398857645690439
33,1085923,False,0.005855565425008535,0.09762752056121826,0.009291427209973335,0.008801271207630634,0.0021855172235518694,0.007488863961771131,0.012760452646762132,1085923,False,0.0050112465396523476,0.15451976656913757,0.02165486291050911,0.021020032465457916,0.0030867515597492456,0.01860655676573515,0.026525600627064702,1085923,False,0.0003835436946246773,0.07733584195375443,0.011173983104526997,0.010554413311183453,0.0025207132566720247,0.009304801840335131,0.015376867074519388,1085923,False,0.0036908737383782864,0.08168920874595642,0.01666783168911934,0.01601478084921837,0.002796037355437875,0.014263783674687147,0.021440768614411344,1085923,False,0.0006630124407820404,0.019999470561742783,0.006296960171312094,0.005696634761989117,0.0020251248497515917,0.004945994541049004,0.010214547626674168
34,1122544,False,0.005774794612079859,0.07407215982675552,0.008532475680112839,0.008218789473176003,0.0016245204024016857,0.007208948256447911,0.010624357499182224,1122544,False,0.005020918324589729,0.10186890512704849,0.020365577191114426,0.01995595544576645,0.002265369286760688,0.01802247539162636,0.023769575729966158,1122544,False,0.0005479613319039345,0.06201688200235367,0.010282757692039013,0.009948058053851128,0.0017988000763580203,0.00881707868538797,0.012539082160219544,1122544,False,0.005279080010950565,0.08631087094545364,0.015562248416244984,0.01518649235367775,0.002041921252384782,0.013642236962914467,0.0183517220430076,1122544,False,0.0003755664802156389,0.01999974250793457,0.0053691682405769825,0.005036930553615093,0.0014444510452449322,0.004421147867105901,0.007261567888781427
35,1085241,False,0.00590874720364809,0.07065438479185104,0.008945474401116371,0.008472559042274952,0.0020437357015907764,0.007360741496086121,0.012240178883075714,1085241,False,0.006461629178375006,0.11110434681177139,0.02088257297873497,0.0202589463442564,0.0028885691426694393,0.018178418278694153,0.025676388293504715,1085241,False,0.0025220734532922506,0.060779280960559845,0.010925792157649994,0.010319854132831097,0.0024027239996939898,0.009216902777552605,0.014949041418731213,1085241,False,0.0068994564935564995,0.07140014320611954,0.01620791293680668,0.01557193323969841,0.002733961446210742,0.013953122310340405,0.020838892087340355,1085241,False,0.001042913063429296,0.019999859854578972,0.0058663878589868546,0.005312370136380196,0.0019949718844145536,0.004551571328192949,0.009510898031294346
